Drug_Name,Pattern,PubChem_ID,Source,norm,SMILES,Label_ILD,Label_Edema,Label_Pleural,Label_Embolism
Rivastigmine,"VIII.a
                
VIII - Central-large-upper airway (incl. pharyngeal-nasal) involvement

                    VIII.a - Angioedema (may cause UAO, asphyxia and death)                


                  IX.d
                
IX - Neuromuscular / CNS involvement - Disordered breathing (during sleep)

                    IX.d - Respiratory failure from ventilatory depression (due to neuromuscular blockade/paralysis)                


                  XII.l
                
XII - Cardiovascular involvement / toxicity

                    XII.l - Cardiac arrhythmias or dysrhythmias (AF, VT, VF, TdP)",77991.0,Both,rivastigmine,CCN(C)C(=O)Oc1cccc(C(C)N(C)C)c1,0,0,0,0
Rociletinib,"I.b
                
I - Interstitial/parenchymal lung disease

                    I.b - Pneumonitis (ILD)",57335384.0,Pneumotox_only,rociletinib,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,1,0,0,0
Rofecoxib,"II.a
                
II - Pulmonary edema - Acute lung injury - ARDS

                    II.a - Pulmonary edema, noncardiogenic (NCPE)                


                  II.b
                
II - Pulmonary edema - Acute lung injury - ARDS

                    II.b - ARDS - Acute lung injury                


                  III.a
                
III - Pulmonary/alveolar./airway hemorrhage/bleeding

                    III.a - Alveolar hemorrhage (AH), diffuse AH (DAH)                


                  IV.a
                
IV - Airway involvement

                    IV.a - Bronchospasm - Wheezing - Asthma                


                  VIII.a
                
VIII - Central-large-upper airway (incl. pharyngeal-nasal) involvement

                    VIII.a - Angioedema (may cause UAO, asphyxia and death)                


                  X.f
                
X - Systemic/Distant conditions, syndromes and reactions

                    X.f - Anaphylaxis-Anaphylactoid reaction (can be fatal)",5090.0,Both,rofecoxib,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,0,1,0,0
Romidepsin,"I.b
                
I - Interstitial/parenchymal lung disease

                    I.b - Pneumonitis (ILD)",5352062.0,Both,romidepsin,CCC1=NC(=O)C2CSSCCC=CC(CC(=O)NC(C(C)C)C(=O)N2)OC(=O)C(C(C)C)NC1=O,1,0,0,0
Ropinirole,"I.b
                
I - Interstitial/parenchymal lung disease

                    I.b - Pneumonitis (ILD)                


                  V.c
                
V - Pleural and/or pericardial involvement

                    V.c - Pleural thickening - Fibrothorax                


                  XII.b
                
XII - Cardiovascular involvement / toxicity

                    XII.b - Valvular heart disease and/or dysfunction",5095.0,Both,ropinirole,CCCN(CCC)CCc1cccc2[nH]c(O)cc12,1,0,1,0
Rosuvastatin,"I.b
                
I - Interstitial/parenchymal lung disease

                    I.b - Pneumonitis (ILD)                


                  I.ar
                
I - Interstitial/parenchymal lung disease

                    I.ar - The association of ILD and myositis                


                  X.d
                
X - Systemic/Distant conditions, syndromes and reactions

                    X.d - Lupus - Lupus syndrome (see also Vd)                


                  X.j
                
X - Systemic/Distant conditions, syndromes and reactions

                    X.j - Myopathy-Myositis-Polymyositis (see also under Xba)                


                  XIX.f
                
XIX - Cytological, biochemical features of/in BAL, pleural fluid or FNA

                    XIX.f - BAL: Foamy macrophages",446157.0,Both,rosuvastatin,CC(C)=c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1=CCC(O)CC(O)CC(=O)O,1,0,1,0
Roxithromycin,"I.c
                
I - Interstitial/parenchymal lung disease

                    I.c - Eosinophilic pneumonia (pulmonary infiltrates and eosinophilia)                


                  X.h
                
X - Systemic/Distant conditions, syndromes and reactions

                    X.h - Eosinophilic granulomatosis with polyangiitis (Churg-Strauss)",444037.0,Both,roxithromycin,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,1,0,0,0
Ruxolitinib,"I.a
                
I - Interstitial/parenchymal lung disease

                    I.a - Pneumonitis (ILD), acute and/or severe (may cause ARDS)                


                  II.b
                
II - Pulmonary edema - Acute lung injury - ARDS

                    II.b - ARDS - Acute lung injury                


                  V.a
                
V - Pleural and/or pericardial involvement

                    V.a - Pleural effusion (uni- or bilateral) (can accompany DI-LDs)                


                  VI.b
                
VI - Pulmonary vasculopathies

                    VI.b - Pulmonary arterial hypertension                


                  IX.h
                
IX - Neuromuscular / CNS involvement - Disordered breathing (during sleep)

                    IX.h - Dyspnea, unexplained otherwise                


                  X.n
                
X - Systemic/Distant conditions, syndromes and reactions

                    X.n - Tumor lysis syndrome (TLS)                


                  X.al
                
X - Systemic/Distant conditions, syndromes and reactions

                    X.al - Drug withdrawal syndrome                


                  XI.d
                
XI - Miscellaneous

                    XI.d - Metabolic acidosis (incl. lactic acidosis/-gap). May cause hyperpnea/dyspnea                


                  XVII.b
                
XVII - Infections & related conditions

                    XVII.b - Opportunistic pulmonary/systemic infections                


                  XVII.e
                
XVII - Infections & related conditions

                    XVII.e - Pneumocystis jiroveci pneumonia                


                  XVII.g
                
XVII - Infections & related conditions

                    XVII.g - Tuberculosis (pulmonary, pulmonary, extrapulmonary or disseminated). Reactivation or de novo                


                  XVII.y
                
XVII - Infections & related conditions

                    XVII.y - Cryptococcus pulmonary and/or systemic infection",25126798.0,Both,ruxolitinib,N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,1,1,1,1
SAR260301,"I.a
                
I - Interstitial/parenchymal lung disease

                    I.a - Pneumonitis (ILD), acute and/or severe (may cause ARDS)                


                  I.b
                
I - Interstitial/parenchymal lung disease

                    I.b - Pneumonitis (ILD)",135565159.0,Pneumotox_only,sar260301,CC1Cc2ccccc2N1C(=O)Cc1nc(=O)cc(N2CCOCC2)[nH]1,1,0,0,0
Sacubitril,"IV.d
                
IV - Airway involvement

                    IV.d - Cough (lone)                


                  VIII.a
                
VIII - Central-large-upper airway (incl. pharyngeal-nasal) involvement

                    VIII.a - Angioedema (may cause UAO, asphyxia and death)",9811834.0,Pneumotox_only,sacubitril,CCOC(=O)C(C)CC(Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O,0,0,0,0
Saxagliptin,"VIII.a
                
VIII - Central-large-upper airway (incl. pharyngeal-nasal) involvement

                    VIII.a - Angioedema (may cause UAO, asphyxia and death)",11235729.0,Both,saxagliptin,N#CC1CC2CC2N1C(=O)C(N)C12CC3CC(CC(O)(C3)C1)C2,0,0,0,0
Scopolamine,"XII.l
                
XII - Cardiovascular involvement / toxicity

                    XII.l - Cardiac arrhythmias or dysrhythmias (AF, VT, VF, TdP)",5184.0,Both,scopolamine,CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,0,0,0,0
Selpercatinib,"I.b
                
I - Interstitial/parenchymal lung disease

                    I.b - Pneumonitis (ILD)                


                  I.h
                
I - Interstitial/parenchymal lung disease

                    I.h - Subclinical pulmonary infiltrates/ILD                


                  XV.c
                
XV - Pathology

                    XV.c - Path: Organizing pneumonia (OP/BOOP) pattern (see also Id)",134436906.0,Both,selpercatinib,COc1ccc(CN2C3CC2CN(c2ccc(-c4cc(OCC(C)(C)O)cn5ncc(C#N)c45)cn2)C3)cn1,1,0,0,0
Selumetinib,"I.b
                
I - Interstitial/parenchymal lung disease

                    I.b - Pneumonitis (ILD)                


                  XVII.e
                
XVII - Infections & related conditions

                    XVII.e - Pneumocystis jiroveci pneumonia",10127622.0,Both,selumetinib,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,1,0,0,0
Semaglutide,"XI.g
                
XI - Miscellaneous

                    XI.g - Aspiration, aspiration pneumonia (w/wo demonstrable pharyngeal dysmotility)",56843331.0,Pneumotox_only,semaglutide,CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CCC(=O)O)NC(=O)C(CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CCC(NC(=O)CCCCCCCCCCCCCCCCC(=O)O)C(=O)O)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CCC(N)=O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(C)(C)NC(=O)C(N)Cc1c[nH]cn1)C(C)O)C(C)O)C(C)C)C(=O)NC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)O)C(C)C,0,0,0,0
Sertraline,"I.a
                
I - Interstitial/parenchymal lung disease

                    I.a - Pneumonitis (ILD), acute and/or severe (may cause ARDS)                


                  I.b
                
I - Interstitial/parenchymal lung disease

                    I.b - Pneumonitis (ILD)                


                  I.c
                
I - Interstitial/parenchymal lung disease

                    I.c - Eosinophilic pneumonia (pulmonary infiltrates and eosinophilia)                


                  I.d
                
I - Interstitial/parenchymal lung disease

                    I.d - Organizing pneumonia pattern (an area or areas of consolidation on imaging)                


                  I.e
                
I - Interstitial/parenchymal lung disease

                    I.e - Acute eosinophilic pneumonia (AEP)                


                  I.g
                
I - Interstitial/parenchymal lung disease

                    I.g - Pulmonary fibrosis                


                  I.l
                
I - Interstitial/parenchymal lung disease

                    I.l - Diffuse alveolar damage (DAD) (see alsoo under IIb and XVf)                


                  IV.f
                
IV - Airway involvement

                    IV.f - Severe or catastrophic bronchospasm or asthma attack (can be fatal)                


                  V.a
                
V - Pleural and/or pericardial involvement

                    V.a - Pleural effusion (uni- or bilateral) (can accompany DI-LDs)                


                  V.ad
                
V - Pleural and/or pericardial involvement

                    V.ad - Pleural effusion and drug-induced ILD                


                  VI.g
                
VI - Pulmonary vasculopathies

                    VI.g - Foreign body pulmonary vasculopathy (Excipient lung disease)                


                  VIII.a
                
VIII - Central-large-upper airway (incl. pharyngeal-nasal) involvement

                    VIII.a - Angioedema (may cause UAO, asphyxia and death)                


                  X.d
                
X - Systemic/Distant conditions, syndromes and reactions

                    X.d - Lupus - Lupus syndrome (see also Vd)                


                  XV.b
                
XV - Pathology

                    XV.b - Path: Eosinophilic pneumonia (subacute or acute)  (see also Ic)                


                  XV.c
                
XV - Pathology

                    XV.c - Path: Organizing pneumonia (OP/BOOP) pattern (see also Id)                


                  XV.h
                
XV - Pathology

                    XV.h - Path: NSIP-fibrotic pattern                


                  XIX.a
                
XIX - Cytological, biochemical features of/in BAL, pleural fluid or FNA

                    XIX.a - BAL: An excess proportion of lymphocytes                


                  XIX.c
                
XIX - Cytological, biochemical features of/in BAL, pleural fluid or FNA

                    XIX.c - BAL: An excess proportion of eosinophils",68617.0,Both,sertraline,CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21,1,0,1,0
