Drug_Name,Pattern,PubChem_ID,Source,norm,SMILES,Label_ILD,Label_Edema,Label_Pleural,Label_Embolism,DrugBank_ID,KEGG_ID
felypressin,,,,,NCCCCC(NC(=O)C1CCCN1C(=O)C1CSSCC(N)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,0,0,0,0,,
netupitant,,,,,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0,0,0,0,,
bremelanotide,,,,,CCCCC(NC(C)=O)C(=O)NC1CC(=O)NCCCCC(C(=O)O)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CCCN=C(N)N)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2c[nH]cn2)NC1=O,0,0,0,0,,
sotagliflozin,,,,,CCOc1ccc(Cc2cc(C3OC(SC)C(O)C(O)C3O)ccc2Cl)cc1,0,0,0,0,,
diquafosol,,,,,O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC3OC(n4ccc(=O)[nH]c4=O)C(O)C3O)C(O)C2O)c(=O)[nH]1,0,0,0,0,,
quizartinib,,,,,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1,0,0,0,0,,
relebactam,,,,,O=C(NC1CCNCC1)C1CCC2CN1C(=O)N2OS(=O)(=O)O,0,0,0,0,,
imidafenacin,,,,,Cc1nccn1CCC(C(N)=O)(c1ccccc1)c1ccccc1,0,0,0,0,,
cetilistat,,,,,CCCCCCCCCCCCCCCCOc1nc2ccc(C)cc2c(=O)o1,0,0,0,0,,
pretomanid,,,,,O=[N+]([O-])c1cn2c(n1)OCC(OCc1ccc(OC(F)(F)F)cc1)C2,0,0,0,0,,
topiroxostat,,,,,N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,0,0,0,0,,
lefamulin,,,,,C=CC1(C)CC(OC(=O)CSC2CCC(N)CC2O)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,0,0,0,0,,
ipragliflozin,,,,,OCC1OC(c2ccc(F)c(Cc3cc4ccccc4s3)c2)C(O)C(O)C1O,0,0,0,0,,
luseogliflozin,,,,,CCOc1ccc(Cc2cc(C3SC(CO)C(O)C(O)C3O)c(OC)cc2C)cc1,0,0,0,0,,
simetride,,,,,CCCc1ccc(OCC(=O)N2CCN(C(=O)COc3ccc(CCC)cc3OC)CC2)c(OC)c1,0,0,0,0,,
tavaborole,,,,,OB1OCc2cc(F)ccc21,0,0,0,0,,
cefiderocol,,,,,CC(C)(ON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CSC12)c1csc(N)n1)C(=O)O,0,0,0,0,,
ataluren,,,,,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,0,0,0,0,,
mebanazine,,,,,CC(NN)c1ccccc1,0,0,0,0,,
dexrabeprazole,,,,,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,0,0,0,0,,
umifenovir,,,,,CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12,0,0,0,0,,
gemigliptin,,,,,NC(CC(=O)N1CCc2c(nc(C(F)(F)F)nc2C(F)(F)F)C1)CN1CC(F)(F)CCC1=O,0,0,0,0,,
ethacizine,,,,,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN(CC)CC)c1ccccc1S2,0,0,0,0,,
amino(diphenylhydantoin) valeric acid,,,,,NC(CCCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O)C(=O)O,0,0,0,0,,
omarigliptin,,,,,CS(=O)(=O)n1cc2c(n1)CN(C1COC(c3cc(F)ccc3F)C(N)C1)C2,0,0,0,0,,
vintafolide,,,,,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)NNC(=O)OCCSSCC(NC(=O)C(CC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(=O)O)NC(=O)CCC(NC(=O)c5ccc(NCc6cnc7[nH]c(N)nc(=O)c7n6)cc5)C(=O)O)C(=O)O)C(O)C5(CC)C=CCN6CCC43C65)C2)C1,0,0,0,0,,
etilefrine pivalate,,,,,CCNCC(O)c1cccc(OC(=O)C(C)(C)C)c1,0,0,0,0,,
laquinimod,,,,,CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,0,0,0,0,,
laninamivir octanoate hydrate,,,,,CCCCCCCC(=O)OCC(O)C(OC)C1OC(C(=O)O)=CC(N=C(N)N)C1NC(C)=O,0,0,0,0,,
peramivir,,,,,CCC(CC)C(NC(C)=O)C1C(N=C(N)N)CC(C(=O)O)C1O,0,0,0,0,,
florbetaben F18,,,,,CNc1ccc(C=Cc2ccc(OCCOCCOCCF)cc2)cc1,0,0,0,0,,
rifamycin,,,,,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,0,0,0,0,,
luliconazole,,,,,N#CC(=C1SCC(c2ccc(Cl)cc2Cl)S1)n1ccnc1,0,0,0,0,,
umeclidinium,,,,,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,0,0,0,0,,
ipidacrine,,,,,Nc1c2c(nc3c1CCC3)CCCC2,0,0,0,0,,
lascufloxacin,,,,,COc1c(N2CC(F)C(CNC3CC3)C2)c(F)cc2c(=O)c(C(=O)O)cn(CCF)c12,0,0,0,0,,
roxadustat,,,,,Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12,0,0,0,0,,
quifenadine,,,,,OC(c1ccccc1)(c1ccccc1)C1CN2CCC1CC2,0,0,0,0,,
cetyl alcohol,,,,,CCCCCCCCCCCCCCCCO,0,0,0,0,,
levobetaxolol,,,,,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,0,0,0,0,,
tedisamil,,,,,C1CCC2(C1)C1CN(CC3CC3)CC2CN(CC2CC2)C1,0,0,0,0,,
meprotixol,,,,,COc1ccc2c(c1)C(O)(CCCN(C)C)c1ccccc1S2,0,0,0,0,,
metabutethamine,,,,,CC(C)CNCCOC(=O)c1cccc(N)c1,0,0,0,0,,
methylatropine,,,,,C[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,0,0,0,0,,
creatine,,,,,CN(CC(=O)O)C(=N)N,0,0,0,0,,
benzoin,,,,,O=C(c1ccccc1)C(O)c1ccccc1,0,0,0,0,,
octinoxate,,,,,CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1,0,0,0,0,,
octisalate,,,,,CCCCC(CC)COC(=O)c1ccccc1O,0,0,0,0,,
avobenzone,,,,,COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1,0,0,0,0,,
mequinol,,,,,COc1ccc(O)cc1,0,0,0,0,,
formaldehyde,,,,,C=O,0,0,0,0,,
ethanol,,,,,CCO,0,0,0,0,,
corticorelin ovine,,,,,CCC(C)C(NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(N)=O)NC(=O)C(CO)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(C)NC(=O)C(CCC(N)=O)NC(=O)C(CCC(N)=O)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CCC(N)=O)NC(=O)C(CC(=O)O)NC(=O)C(C)NC(=O)C(CCCCN)NC(=O)C(NC(=O)C(CCSC)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(CCC(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(NC(=O)C1CCCN1C(=O)C1CCCN1C(=O)C(CCC(=O)O)NC(=O)C(CCC(N)=O)NC(=O)C(N)CO)C(C)CC)C(C)O)C(C)C)C(C)O)C(=O)NC(C)C(N)=O,0,0,0,0,,
ethyl chloride,,,,,CCCl,0,0,0,0,,
vinyl ether,,,,,C=COC=C,0,0,0,0,,
propiolactone,,,,,O=C1CCO1,0,0,0,0,,
binimetinib,,,,,Cn1cnc2c(F)c(Nc3ccc(Br)cc3F)c(C(=O)NOCCO)cc21,0,0,0,0,,
doravirine,,,,,Cn1c(Cn2ccc(C(F)(F)F)c(Oc3cc(Cl)cc(C#N)c3)c2=O)n[nH]c1=O,0,0,0,0,,
sarecycline,,,,,CON(C)Cc1ccc(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)C(=O)C3(O)C(=O)C1C2=O,0,0,0,0,,
darolutamide,,,,,CC(Cn1ccc(-c2ccc(C#N)c(Cl)c2)n1)NC(=O)c1cc(C(C)O)[nH]n1,0,0,0,0,,
tenapanor,,,,,CN1Cc2c(Cl)cc(Cl)cc2C(c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc(C4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1,0,0,0,0,,
trifarotene,,,,,CC(C)(C)c1cc(-c2cc(-c3ccc(C(=O)O)cc3)ccc2OCCO)ccc1N1CCCC1,0,0,0,0,,
hydroxycarbamide,,,,,NC(O)=NO,0,0,0,0,,
mercaptamine,,,,,NCCS,0,0,0,0,,
dimethyl sulfoxide,,,,,C[S+](C)[O-],0,0,0,0,,
deanol,,,,,CN(C)CCO,0,0,0,0,,
lactic acid,,,,,CC(O)C(=O)O,0,0,0,0,,
glycerol,,,,,OCC(O)CO,0,0,0,0,,
methylpentynol,,,,,C#CC(C)(O)CC,0,0,0,0,,
secretin porcine,,,,,CC(C)CC(NC(=O)CNC(=O)C(CCC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(C)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CCC(=O)O)NC(=O)C(CO)NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(N)Cc1c[nH]cn1)C(C)O)C(C)O)C(=O)NC(C(N)=O)C(C)C,0,0,0,0,,
glutaral,,,,,O=CCCCC=O,0,0,0,0,,
cycloserine,,,,,NC1CONC1=O,0,0,0,0,,
aminobutyric acid,,,,,NCCCC(=O)O,0,0,0,0,,
benzyl alcohol,,,,,OCc1ccccc1,0,0,0,0,,
aminopicoline,,,,,Cc1ccnc(N)c1,0,0,0,0,,
nicotinyl alcohol,,,,,OCc1cccnc1,0,0,0,0,,
resorcinol,,,,,Oc1cccc(O)c1,0,0,0,0,,
hydroquinone,,,,,Oc1ccc(O)cc1,0,0,0,0,,
betazole,,,,,NCCc1cc[nH]n1,0,0,0,0,,
thiamazole,,,,,Cn1cc[nH]c1=S,0,0,0,0,,
tuaminoheptane,,,,,CCCCCC(C)N,0,0,0,0,,
methylhexaneamine,,,,,CCC(C)CC(C)N,0,0,0,0,,
fumaric acid,,,,,O=C(O)C=CC(=O)O,0,0,0,0,,
succinic acid,,,,,O=C(O)CCC(=O)O,0,0,0,0,,
aminohydroxybutyric acid,,,,,NCC(O)CC(=O)O,0,0,0,0,,
oxymethurea,,,,,O=C(NCO)NCO,0,0,0,0,,
noxytiolin,,,,,CNC(=S)NCO,0,0,0,0,,
trometamol,,,,,NC(CO)(CO)CO,0,0,0,0,,
cysteine,,,,,NC(CS)C(=O)O,0,0,0,0,,
nicotinamide,,,,,NC(=O)c1cccnc1,0,0,0,0,,
nicotinic acid,,,,,O=C(O)c1cccnc1,0,0,0,0,,
guaiacol,,,,,COc1ccccc1O,0,0,0,0,,
fluroxene,,,,,C=COCC(F)(F)F,0,0,0,0,,
phloroglucinol,,,,,Oc1cc(O)cc(O)c1,0,0,0,0,,
orazamide,,,,,NC(=O)c1[nH]cnc1N,0,0,0,0,,
pyrithione,,,,,[O-][n+]1ccccc1S,0,0,0,0,,
thiouracil,,,,,O=c1cc[nH]c(=S)[nH]1,0,0,0,0,,
dichloroacetic acid,,,,,O=C(O)C(Cl)Cl,0,0,0,0,,
octodrine,,,,,CC(C)CCCC(C)N,0,0,0,0,,
leucine,,,,,CC(C)CC(N)C(=O)O,0,0,0,0,,
ornithine,,,,,NCCCC(N)C(=O)O,0,0,0,0,,
prenderol,,,,,CCC(CC)(CO)CO,0,0,0,0,,
aspartic acid,,,,,NC(CC(=O)O)C(=O)O,0,0,0,0,,
timonacic,,,,,O=C(O)C1CSCN1,0,0,0,0,,
adenine,,,,,Nc1ncnc2[nH]cnc12,0,0,0,0,,
mecysteine,,,,,COC(=O)C(N)CS,0,0,0,0,,
pentaerythritol,,,,,OCC(CO)(CO)CO,0,0,0,0,,
phenylpropanol,,,,,CCC(O)c1ccccc1,0,0,0,0,,
homonicotinic acid,,,,,O=C(O)Cc1cccnc1,0,0,0,0,,
methyl nicotinate,,,,,COC(=O)c1cccnc1,0,0,0,0,,
salicylamide,,,,,NC(=O)c1ccccc1O,0,0,0,0,,
aminobenzoic acid,,,,,Nc1ccc(C(=O)O)cc1,0,0,0,0,,
pralidoxime,,,,,C[n+]1ccccc1C=NO,0,0,0,0,,
phenylethanolamine,,,,,NCC(O)c1ccccc1,0,0,0,0,,
tyramine,,,,,NCCc1ccc(O)cc1,0,0,0,0,,
isaxonine,,,,,CC(C)Nc1ncccn1,0,0,0,0,,
cacodylic acid,,,,,C[As](C)(=O)O,0,0,0,0,,
phenoxyethanol,,,,,OCCOc1ccccc1,0,0,0,0,,
pentetrazol,,,,,C1CCc2nnnn2CC1,0,0,0,0,,
oxiniacic acid,,,,,O=C(O)c1ccc[n+]([O-])c1,0,0,0,0,,
methenamine,,,,,C1N2CN3CN1CN(C2)C3,0,0,0,0,,
furtrethonium,,,,,C[N+](C)(C)Cc1ccco1,0,0,0,0,,
isometheptene,,,,,CNC(C)CCC=C(C)C,0,0,0,0,,
cyclopentamine,,,,,CNC(C)CC1CCCC1,0,0,0,0,,
kojic acid,,,,,O=c1cc(CO)occ1O,0,0,0,0,,
piracetam,,,,,NC(=O)CN1CCCC1=O,0,0,0,0,,
methylthiouracil,,,,,Cc1cc(=O)[nH]c(=S)[nH]1,0,0,0,0,,
valpromide,,,,,CCCC(CCC)C(N)=O,0,0,0,0,,
valnoctamide,,,,,CCC(C)C(CC)C(N)=O,0,0,0,0,,
betanaphthol,,,,,Oc1ccc2ccccc2c1,0,0,0,0,,
octanoic acid,,,,,CCCCCCCC(=O)O,0,0,0,0,,
octamoxin,,,,,CCCCCCC(C)NN,0,0,0,0,,
methyl aminolevulinate,,,,,COC(=O)CCC(=O)CN,0,0,0,0,,
oxyquinoline,,,,,Oc1cccc2cccnc12,0,0,0,0,,
emylcamate,,,,,CCC(C)(CC)OC(N)=O,0,0,0,0,,
heptaminol,,,,,CC(N)CCCC(C)(C)O,0,0,0,0,,
gimeracil,,,,,O=c1cc(O)[nH]cc1Cl,0,0,0,0,,
adipic acid,,,,,O=C(O)CCCCC(=O)O,0,0,0,0,,
coumarin,,,,,O=c1ccc2ccccc2o1,0,0,0,0,,
lysine,,,,,NCCCCC(N)C(=O)O,0,0,0,0,,
oxapropanium,,,,,C[N+](C)(C)CC1COCO1,0,0,0,0,,
acetylcholine,,,,,CC(=O)OCC[N+](C)(C)C,0,0,0,0,,
trientine,,,,,NCCNCCNCCN,0,0,0,0,,
glutamic acid,,,,,NC(CCC(=O)O)C(=O)O,0,0,0,0,,
meldonium,,,,,C[N+](C)(C)NCCC(=O)[O-],0,0,0,0,,
ketoxal,,,,,CCOC(C)C(O)C(=O)O,0,0,0,0,,
trolamine,,,,,OCCN(CCO)CCO,0,0,0,0,,
methionine,,,,,CSCCC(N)C(=O)O,0,0,0,0,,
phenpromethamine,,,,,CNCC(C)c1ccccc1,0,0,0,0,,
ditiocarb,,,,,CCN(CC)C(=S)S,0,0,0,0,,
tartaric acid,,,,,O=C(O)C(O)C(O)C(=O)O,0,0,0,0,,
xylose,,,,,OC1COC(O)C(O)C1O,0,0,0,0,,
cresatin,,,,,CC(=O)Oc1cccc(C)c1,0,0,0,0,,
paroxypropione,,,,,CCC(=O)c1ccc(O)cc1,0,0,0,0,,
pheniprazine,,,,,CC(Cc1ccccc1)NN,0,0,0,0,,
paracetamol,,,,,CC(=O)Nc1ccc(O)cc1,0,0,0,0,,
aminomethylbenzoic acid,,,,,NCc1ccc(C(=O)O)cc1,0,0,0,0,,
phenicarbazide,,,,,NC(=O)NNc1ccccc1,0,0,0,0,,
cathine,,,,,CC(N)C(O)c1ccccc1,0,0,0,0,,
hydroxyamfetamine,,,,,CC(N)Cc1ccc(O)cc1,0,0,0,0,,
gepefrine,,,,,CC(N)Cc1cccc(O)c1,0,0,0,0,,
methylparaben,,,,,COC(=O)c1ccc(O)cc1,0,0,0,0,,
mandelic acid,,,,,O=C(O)C(O)c1ccccc1,0,0,0,0,,
hydroxymethylnicotinamide,,,,,O=C(NCO)c1cccnc1,0,0,0,0,,
tisopurine,,,,,S=c1[nH]cnc2[nH]ncc12,0,0,0,0,,
homocamfin,,,,,CC1=CC(=O)CC(C(C)C)C1,0,0,0,0,,
mesalazine,,,,,Nc1ccc(O)c(C(=O)O)c1,0,0,0,0,,
octopamine,,,,,NCC(O)c1ccc(O)cc1,0,0,0,0,,
enbucrilate,,,,,C=C(C#N)C(=O)OCCCC,0,0,0,0,,
norfenefrine,,,,,NCC(O)c1cccc(O)c1,0,0,0,0,,
carbon tetrachloride,,,,,ClC(Cl)(Cl)Cl,0,0,0,0,,
gentisic acid,,,,,O=C(O)c1cc(O)ccc1O,0,0,0,0,,
guancidine,,,,,CCC(C)(C)N=C(N)NC#N,0,0,0,0,,
allomethadione,,,,,C=CCn1c(O)c(C)oc1=O,0,0,0,0,,
histidine,,,,,NC(Cc1c[nH]cn1)C(=O)O,0,0,0,0,,
bemegride,,,,,CCC1(C)CC(=O)NC(=O)C1,0,0,0,0,,
valdetamide,,,,,C=CCC(CC)(CC)C(N)=O,0,0,0,0,,
pempidine,,,,,CN1C(C)(C)CCCC1(C)C,0,0,0,0,,
mechlorethamine,,,,,CN(CCCl)CCCl,0,0,0,0,,
orotic acid,,,,,O=C(O)c1cc(=O)[nH]c(=O)[nH]1,0,0,0,0,,
nifuroxime,,,,,O=[N+]([O-])c1ccc(C=NO)o1,0,0,0,0,,
ectylurea,,,,,CC=C(CC)C(=O)NC(N)=O,0,0,0,0,,
levomenthol,,,,,CC1CCC(C(C)C)C(O)C1,0,0,0,0,,
chloroxylenol,,,,,Cc1cc(O)cc(C)c1Cl,0,0,0,0,,
oteracil,,,,,O=C(O)c1nc(=O)[nH]c(=O)[nH]1,0,0,0,0,,
furamicid,,,,,COCc1ccc([N+](=O)[O-])o1,0,0,0,0,,
paramethadione,,,,,CCC1(C)OC(=O)N(C)C1=O,0,0,0,0,,
ethadione,,,,,CCN1C(=O)OC(C)(C)C1=O,0,0,0,0,,
oxanamide,,,,,CCCC1OC1(CC)C(N)=O,0,0,0,0,,
buformin,,,,,CCCCN=C(N)N=C(N)N,0,0,0,0,,
isovaleryl diethylamide,,,,,CCN(CC)C(=O)CC(C)C,0,0,0,0,,
oxiracetam,,,,,NC(=O)CN1CC(O)CC1=O,0,0,0,0,,
tiliquinol,,,,,Cc1ccc(O)c2ncccc12,0,0,0,0,,
citiolone,,,,,CC(=O)NC1CCSC1=O,0,0,0,0,,
pargyline,,,,,C#CCN(C)Cc1ccccc1,0,0,0,0,,
methylchromone,,,,,Cc1coc2ccccc2c1=O,0,0,0,0,,
tolazoline,,,,,c1ccc(CC2=NCCN2)cc1,0,0,0,0,,
methacholine,,,,,CC(=O)OC(C)C[N+](C)(C)C,0,0,0,0,,
carpronium,,,,,COC(=O)CCC[N+](C)(C)C,0,0,0,0,,
bethanechol,,,,,CC(C[N+](C)(C)C)OC(N)=O,0,0,0,0,,
clomethiazole,,,,,Cc1ncsc1CCCl,0,0,0,0,,
meglutol,,,,,CC(O)(CC(=O)O)CC(=O)O,0,0,0,0,,
fenadiazole,,,,,Oc1ccccc1-c1nnco1,0,0,0,0,,
oxydibutanol,,,,,CC(O)CCOCCC(C)O,0,0,0,0,,
nicotine,,,,,CN1CCCC1c1cccnc1,0,0,0,0,,
carsalam,,,,,O=c1[nH]c(=O)c2ccccc2o1,0,0,0,0,,
tiopronin,,,,,CC(S)C(=O)NCC(=O)O,0,0,0,0,,
pentorex,,,,,CC(c1ccccc1)C(C)(C)N,0,0,0,0,,
mephentermine,,,,,CNC(C)(C)Cc1ccccc1,0,0,0,0,,
etilamfetamine,,,,,CCNC(C)Cc1ccccc1,0,0,0,0,,
trichloroacetic acid,,,,,O=C(O)C(Cl)(Cl)Cl,0,0,0,0,,
phenylbutanoic acid,,,,,O=C(O)CCCc1ccccc1,0,0,0,0,,
fenipentol,,,,,CCCCC(O)c1ccccc1,0,0,0,0,,
methiosulfonium chloride,,,,,C[S+](C)CCC(N)C(=O)O,0,0,0,0,,
methoxyflurane,,,,,COC(F)(F)C(Cl)Cl,0,0,0,0,,
atrolactamide,,,,,CC(O)(C(N)=O)c1ccccc1,0,0,0,0,,
phenylalanine,,,,,NC(Cc1ccccc1)C(=O)O,0,0,0,0,,
ethenzamide,,,,,CCOc1ccccc1C(N)=O,0,0,0,0,,
pholedrine,,,,,CNC(C)Cc1ccc(O)cc1,0,0,0,0,,
tetrachloroethylene,,,,,ClC(Cl)=C(Cl)Cl,0,0,0,0,,
fenoxypropazine,,,,,CC(COc1ccccc1)NN,0,0,0,0,,
edrophonium,,,,,CC[N+](C)(C)c1cccc(O)c1,0,0,0,0,,
ethionamide,,,,,CCc1cc(C(N)=S)ccn1,0,0,0,0,,
orthocaine,,,,,COC(=O)c1ccc(O)c(N)c1,0,0,0,0,,
aminosalicylic acid hydrazide,,,,,NNC(=O)c1ccc(N)cc1O,0,0,0,0,,
thioguanine,,,,,Nc1nc(=S)c2[nH]cnc2[nH]1,0,0,0,0,,
oxedrine,,,,,CNCC(O)c1ccc(O)cc1,0,0,0,0,,
pyrithyldione,,,,,CCC1(CC)C(=O)CC=NC1=O,0,0,0,0,,
ethinamate,,,,,C#CC1(OC(N)=O)CCCCC1,0,0,0,0,,
tioxolone,,,,,O=c1oc2cc(O)ccc2s1,0,0,0,0,,
cicrotoic acid,,,,,CC(=CC(=O)O)C1CCCCC1,0,0,0,0,,
zoxazolamine,,,,,Nc1nc2cc(Cl)ccc2o1,0,0,0,0,,
pyridoxine,,,,,Cc1ncc(CO)c(CO)c1O,0,0,0,0,,
piperidione,,,,,CCC1(CC)C(=O)CCNC1=O,0,0,0,0,,
sobrerol,,,,,CC1=CCC(C(C)(C)O)CC1O,0,0,0,0,,
diethadione,,,,,CCC1(CC)COC(=O)NC1=O,0,0,0,0,,
moroxydine,,,,,N=C(N)N=C(N)N1CCOCC1,0,0,0,0,,
iproheptine,,,,,CC(C)CCCC(C)NC(C)C,0,0,0,0,,
menadione,,,,,CC1=CC(=O)c2ccccc2C1=O,0,0,0,0,,
sodium hexacyclonate,,,,,O=C(O)CC1(CO)CCCCC1,0,0,0,0,,
terpin,,,,,CC1(O)CCC(C(C)(C)O)CC1,0,0,0,0,,
loprodiol,,,,,OCC(CO)(CCl)CCl,0,0,0,0,,
oxaceprol,,,,,CC(=O)N1CC(O)CC1C(=O)O,0,0,0,0,,
acexamic acid,,,,,CC(=O)NCCCCCC(=O)O,0,0,0,0,,
acetylleucine,,,,,CC(=O)NC(CC(C)C)C(=O)O,0,0,0,0,,
menadiol sulfate,,,,,Cc1cc(OS(=O)(=O)O)c2ccccc2c1OS(=O)(=O)O,0,0,0,0,,
arginine hydrochloride,,,,,N=C(N)NCCCC(N)C(=O)O,0,0,0,0,,
carfimate,,,,,C#CC(OC(N)=O)c1ccccc1,0,0,0,0,,
citrulline,,,,,NC(=O)NCCCC(N)C(=O)O,0,0,0,0,,
benzalamide,,,,,CC(=Cc1ccccc1)CC(N)=O,0,0,0,0,,
debrisoquine,,,,,N=C(N)N1CCc2ccccc2C1,0,0,0,0,,
glucurolactone,,,,,O=C1OC(C(=O)CO)C(O)C1O,0,0,0,0,,
hymecromone,,,,,Cc1cc(=O)oc2cc(O)ccc12,0,0,0,0,,
pemoline,,,,,Nc1nc(O)c(-c2ccccc2)o1,0,0,0,0,,
cotinine,,,,,CN1C(=O)CCC1c1cccnc1,0,0,0,0,,
dichlorobenzyl alcohol,,,,,OCc1ccc(Cl)cc1Cl,0,0,0,0,,
tidiacic,,,,,O=C(O)C1CSC(C(=O)O)N1,0,0,0,0,,
metamfepramone,,,,,CC(C(=O)c1ccccc1)N(C)C,0,0,0,0,,
phenmetrazine,,,,,CC1NCCOC1c1ccccc1,0,0,0,0,,
betanidine,,,,,CN=C(NC)NCc1ccccc1,0,0,0,0,,
chlorobutanol,,,,,CC(C)(O)C(Cl)(Cl)Cl,0,0,0,0,,
phenacemide,,,,,NC(=O)NC(=O)Cc1ccccc1,0,0,0,0,,
nikethamide,,,,,CCN(CC)C(=O)c1cccnc1,0,0,0,0,,
glucosamine,,,,,NC1C(O)OC(CO)C(O)C1O,0,0,0,0,,
salacetamide,,,,,CC(=O)NC(=O)c1ccccc1O,0,0,0,0,,
phenprobamate,,,,,NC(=O)OCCCc1ccccc1,0,0,0,0,,
homarylamine,,,,,CNCCc1ccc2c(c1)OCO2,0,0,0,0,,
iproniazid,,,,,CC(C)NNC(=O)c1ccncc1,0,0,0,0,,
fudosteine,,,,,NC(CSCCCO)C(=O)O,0,0,0,0,,
methylephedrine,,,,,CC(C(O)c1ccccc1)N(C)C,0,0,0,0,,
methoxyphenamine,,,,,CNC(C)Cc1ccccc1OC,0,0,0,0,,
cloxiquine,,,,,Oc1ccc(Cl)c2cccnc12,0,0,0,0,,
inositol,,,,,OC1C(O)C(O)C(O)C(O)C1O,0,0,0,0,,
fructose,,,,,OCC1(O)OCC(O)C(O)C1O,0,0,0,0,,
theobromine,,,,,Cn1cnc2c1c(=O)[nH]c(=O)n2C,0,0,0,0,,
propylparaben,,,,,CCCOC(=O)c1ccc(O)cc1,0,0,0,0,,
rilmenidine,,,,,C1COC(=NC(C2CC2)C2CC2)N1,0,0,0,0,,
protionamide,,,,,CCCc1cc(C(N)=S)ccn1,0,0,0,0,,
teflurane,,,,,FC(Br)C(F)(F)F,0,0,0,0,,
tyrosine,,,,,NC(Cc1ccc(O)cc1)C(=O)O,0,0,0,0,,
styramate,,,,,NC(=O)OCC(O)c1ccccc1,0,0,0,0,,
adrenalone,,,,,CNCC(=O)c1ccc(O)c(O)c1,0,0,0,0,,
oxilofrine,,,,,CNC(C)C(O)c1ccc(O)cc1,0,0,0,0,,
hexapropymate,,,,,C#CCC1(OC(N)=O)CCCCC1,0,0,0,0,,
