Drug_Name,Pattern,PubChem_ID,DrugBank_ID,KEGG_ID,SMILES,Label_ILD,Label_Edema,Label_Pleural,Label_Embolism
mannitol,Pulmonary oedema,,,,CCC(NC(=O)c1ccc(CSc2ccc(Cl)cc2)cc1)c1ccc(C)c(C)c1,0,1,0,0
EACA,Pulmonary embolism,,,,COc1ccc(N2CC34C=CC(O3)C(C(=O)O)C4C2=O)cc1,0,0,0,1
cytarabine,Interstitial pneumonia; Pulmonary oedema,,,,CS(=O)(=O)C1C(C#N)C1c1ccccc1,1,1,0,0
estrone,Pulmonary embolism,,,,COc1ccc2c(c1)CCCC2(O)CNC(=O)C(=O)NCc1ccc2c(c1)OCO2,0,0,0,1
Oestrogen,Pulmonary embolism,,,,CS(=O)(=O)C1C(c2ccccc2)C1(CN)C(=O)O,0,0,0,1
monoethanolamine,Pleural effusion,,,,COC(=O)CC(c1ccc(OCCc2ccc(OC)cc2)c(OC)c1)c1oc(CN2CC3CC(C2)c2cccc(=O)n2C3)cc(=O)c1O,0,0,1,0
LMWH,Pulmonary oedema,,,,COc1ccc2c(c1)CCCC2(O)CNC(=O)Nc1ccccc1C(F)(F)F,0,1,0,0
epinephrine,Pulmonary oedema,,,,COC(=O)CC(c1c(O)cc(C)n(CCc2ccc(O)cc2)c1=O)c1ccnc2ccccc12,0,1,0,0
quinidine,Pulmonary oedema,,,,CCS(=O)(=O)C1C(C#N)C1c1ccccc1,0,1,0,0
thiamine,Pulmonary oedema,,,,CC(=O)c1c2c(c3oc(=O)cc(C)c3c1O)C(c1ccc(OCC(C)C)cc1)CC(=O)O2,0,1,0,0
naproxen,Pulmonary oedema,,,,Cc1cc2c(c(=O)o1)C(c1coc3ccc(Cl)cc3c1=O)CC(=O)O2,0,1,0,0
cladribine,Pulmonary embolism,,,,COc1ccc(CCCNC(=O)CSCc2cccc(Cl)c2)cc1,0,0,0,1
doxorubicin,Pleural effusion; Pulmonary embolism; Pulmonary oedema,,,,COc1ccc(-c2noc(CNC(=O)CSCc3cccc(Cl)c3)n2)cc1,0,1,1,1
phenytoin,Pulmonary embolism,,,,COc1ccccc1CCCNC(=O)CSCc1ccc(Cl)cc1,0,0,0,1
5-azacytidine,Pleural effusion,,,,O=CC1C(c2ccccc2)C1S(=O)(=O)c1ccccc1,0,0,1,0
amphotericin,Pleural effusion; Pulmonary oedema,,,,CCOC(=O)C1(N)C(c2ccccc2)C1S(=O)(=O)c1ccc(C)cc1,0,1,1,0
acetaminophen,Pleural effusion; Pulmonary oedema,,,,Cc1ccc(S(=O)(=O)C2C(c3ccccc3)C2(CN)CN)cc1,0,1,1,0
acyclovir,Pulmonary oedema,,,,CN(C)S(=O)(=O)c1ccc2c(c1)CCN2C(=O)CSCc1ccc([N+](=O)[O-])cc1,0,1,0,0
salbutamol,Pulmonary oedema,,,,COC(=O)CC(c1ccc(C(C)C)cc1)c1oc(CN2CC3CC(C2)c2cccc(=O)n2C3)cc(=O)c1O,0,1,0,0
allopurinol,Pulmonary embolism,,,,Cc1nn(CCC(=O)NCC2CCCN(c3ccccn3)C2)c(C)c1C,0,0,0,1
amantadine,Pulmonary oedema,,,,Cc1ccccc1OCC(C)NC(=O)CSCc1ccc([N+](=O)[O-])cc1,0,1,0,0
diatrizoate,Pulmonary embolism; Pulmonary oedema,,,,CC1CCN(c2ccc(C(C)NC(=O)CSCc3ccc([N+](=O)[O-])cc3)cc2)CC1,0,1,0,1
amiodarone,Interstitial pneumonia; Pleural effusion; Pulmonary oedema,,,,COc1cccc(C=C2Oc3c(ccc4c3C(c3cccc(OC)c3OCCc3ccc5c(c3)CCO5)CC(=O)O4)C2=O)c1OC,1,1,1,0
amisulpride,Pulmonary embolism,,,,Cc1cc2c(c(=O)o1)C(c1cc3ccccc3n(CC(C)C)c1=O)CC(=O)O2,0,0,0,1
anagrelide,Interstitial pneumonia; Pleural effusion,,,,COCC1(N)C(c2ccccc2)C1S(=O)(=O)c1ccc(C)cc1,1,0,1,0
anastrozole,Pulmonary embolism,,,,COc1cc2c(c(OC)c1OC)-c1ccc(NCC(=O)Nc3c(C)nn(C)c3C)c(=O)cc1C(NC(C)=O)CC2,0,0,0,1
argatroban,Pleural effusion; Pulmonary embolism; Pulmonary oedema,,,,O=C1CC(c2ccc(O)cc2)c2c(ccc3c2OC2(CCCCC2)CC3=O)O1,0,1,1,1
atenolol,Pulmonary oedema,,,,Cc1ccc(S(=O)(=O)C2C(C(N)=S)C2c2ccccc2)cc1,0,1,0,0
azathioprine,Interstitial pneumonia,,,,COc1ccc(C=C2Oc3c(ccc4c3C(c3cccc(OCCc5ccc6c(c5)CCO6)c3)CC(=O)O4)C2=O)cc1,1,0,0,0
azithromycin,Pleural effusion,,,,CN(Cc1nc(-c2cccs2)no1)C(=O)CSCc1ccc([N+](=O)[O-])cc1,0,0,1,0
baclofen,Pulmonary embolism,,,,COc1ccc(C2CC(=O)Oc3cc(C)oc(=O)c32)c(OC)c1OC,0,0,0,1
penicillin,Pulmonary embolism,,,,COCC1(C#N)C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,0,0,0,1
bicalutamide,Interstitial pneumonia; Pleural effusion,,,,N#CC1C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,1,0,1,0
bisoprolol,Pulmonary oedema,,,,CCOC(=O)C1(CN)C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,0,1,0,0
bromocriptine,Pleural effusion,,,,NCC1(CO)C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,0,0,1,0
bupivacaine,Pulmonary oedema,,,,NCC1(N)C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,0,1,0,0
busulfan,Interstitial pneumonia; Pleural effusion; Pulmonary oedema,,,,CC(C)(C)OC(=O)NC1(CN)C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,1,1,1,0
cabergoline,Pleural effusion,,,,COc1ccc2c(c1)OC(C)(C)CC2NC(=O)C(C)Sc1ccccc1,0,0,1,0
caffeine,Pulmonary oedema,,,,COC(=O)CC(c1cccnc1)c1c(O)[nH]cc(C(=O)OC)c1=O,0,1,0,0
verapamil,Pulmonary oedema,,,,CC(Cc1cnccn1)N(C)C(=O)c1noc2c1CCCC2,0,1,0,0
candesartan,Pulmonary oedema,,,,CCC(NC(=O)C(C)Sc1ccccc1)c1ccc(C)c(C)c1,0,1,0,0
carbamazepine,Pulmonary embolism; Pulmonary oedema,,,,CCC(NC(=O)C(C)Sc1ccccc1)c1ccc(C)cc1C,0,1,0,1
BCNU,Pulmonary embolism,,,,O=S(=O)(c1ccc(Cl)cc1)C1C(CO)C1c1ccccc1,0,0,0,1
carvedilol,Interstitial pneumonia; Pulmonary oedema,,,,O=C(NC1CC(=O)N(Cc2ccccc2)C1)c1cc2c([nH]c1=O)CCC2,1,1,0,0
celecoxib,Pulmonary embolism,,,,O=C(NCC1CC2C=CC1C2)C1CCCN(c2ncccn2)C1,0,0,0,1
cevimeline,Pleural effusion; Pulmonary embolism,,,,CC(C)(C)OC(=O)NC1(C=O)C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,0,0,1,1
chlorambucil,Interstitial pneumonia,,,,COc1ccc(C2CC(=O)Oc3ccc4c(c32)OC(=Cc2cc(OC)c(OC)cc2OC)C4=O)cc1,1,0,0,0
thiazide,Pulmonary oedema,,,,NC(=S)C1C(c2ccccc2)C1S(=O)(=O)c1ccc(Cl)cc1,0,1,0,0
chlorthalidone,Pulmonary oedema,,,,Cc1ccc(C)c(C(C)NC(=O)C(C)SCc2ccccc2)c1,0,1,0,0
cilostazol,Interstitial pneumonia,,,,COc1cncc(C(NC(=O)CCc2cc(=O)[nH]o2)C2CC(O)C2)c1,1,0,0,0
ciprofloxacin,Pleural effusion; Pulmonary embolism; Pulmonary oedema,,,,CC(=O)c1c2c(c3oc(=O)cc(C)c3c1O)C(c1cc(F)c(F)c(F)c1)CC(=O)O2,0,1,1,1
citalopram,Pulmonary embolism,,,,CCOC(=O)C1(C#N)C(c2ccc(OC)cc2)C1S(C)(=O)=O,0,0,0,1
clomiphene,Pulmonary embolism,,,,C=C(C)COc1c(OC)cccc1C1CC(=O)Oc2ccc3c(c21)OC(=Cc1cccc(OC)c1OC)C3=O,0,0,0,1
clopidogrel,Interstitial pneumonia; Pulmonary embolism; Pulmonary oedema,,,,COC(=O)CC(c1ccccc1)c1c(O)cc(C)oc1=O,1,1,0,1
clozapine,Pleural effusion; Pulmonary embolism,,,,COc1ccc(C2C(S(C)(=O)=O)C2(N)C#N)cc1,0,0,1,1
cyanocobalamin,Pulmonary oedema,,,,COc1ccc(C(NC(=O)Cn2cc(C)c(=O)[nH]c2=O)C2CC(O)C2)cn1,0,1,0,0
cyclophosphamide,Interstitial pneumonia; Pleural effusion; Pulmonary embolism; Pulmonary oedema,,,,CN(CC1Cc2ccccc2O1)C(=O)COc1ccc2nncn2n1,1,1,1,1
cyproterone,Pulmonary embolism,,,,CCOC(=O)C1(CN)C(c2ccc(OC)cc2)C1S(C)(=O)=O,0,0,0,1
danazol,Interstitial pneumonia,,,,COc1ccc(C2C(S(C)(=O)=O)C2(CN)CO)cc1,1,0,0,0
dantrolene,Pleural effusion; Pulmonary oedema,,,,COC(=O)CC(c1cc(OC)c(OC)c(OC)c1)c1cc2c(cc1O)OCO2,0,1,1,0
deferiprone,Pulmonary embolism,,,,CCC(NC(=O)C(C)SCc1ccccc1)c1ccc(C)c(C)c1,0,0,0,1
dexamethasone,Pulmonary oedema,,,,COCC1(CN)C(c2ccc(OC)cc2)C1S(C)(=O)=O,0,1,0,0
dipyridamole,Pulmonary oedema,,,,CC(SCc1ccccc1)C(=O)N(C)Cc1nc(-c2ccc(Cl)cc2)no1,0,1,0,0
valproate,Pleural effusion,,,,CC(SCc1ccccc1)C(=O)NCCCc1ccc(C(C)C)cc1,0,0,1,0
docetaxel,Interstitial pneumonia; Pleural effusion; Pulmonary embolism; Pulmonary oedema,,,,Cc1cc2c(c(=O)o1)C(c1coc3ccccc3c1=O)CC(=O)O2,1,1,1,1
dorzolamide,Pulmonary oedema,,,,COc1ccc(-c2noc(CNC(=O)c3ccc(CN4CCOCC4)cc3)n2)c(OC)c1,0,1,0,0
trabectedin,Pulmonary embolism; Pulmonary oedema,,,,O=C(c1ccccn1)C1CCCN(C(=O)COCC(F)(F)C(F)F)C1,0,1,0,1
ergonovine,Pulmonary oedema,,,,O=C(CCSc1ccccc1)NCCCc1ccccc1Cl,0,1,0,0
estradiol,Pulmonary embolism,,,,CCOc1cc(C(CC(=O)OC)c2oc(CN3CC4CC(C3)c3cccc(=O)n3C4)cc(=O)c2O)ccc1O,0,0,0,1
famotidine,Interstitial pneumonia,,,,CC1CCN(c2ccc(C(C)NC(=O)CCSc3ccccc3)cc2)CC1,1,0,0,0
felbamate,Pleural effusion,,,,CC1CCCN(c2ccc(C(C)NC(=O)CCSc3ccccc3)cc2)C1,0,0,1,0
fentanyl,Pleural effusion; Pulmonary embolism,,,,Cc1ccc2c(c1)OC(C)(C)CC2NC(=O)CCSc1ccccc1,0,0,1,1
flecainide,Pulmonary oedema,,,,CCOC(=O)C1(C(=O)OCC)C(c2ccc(OC)cc2)C1S(=O)(=O)CC,0,1,0,0
5-FU,Pulmonary oedema,,,,CCS(=O)(=O)C1C(c2ccc(OC)cc2)C1(CN)CN,0,1,0,0
fluoxetine,Pleural effusion; Pulmonary embolism; Pulmonary oedema,,,,Cc1nc(N)ncc1C(=O)N1CCC1c1ccc(F)cc1,0,1,1,1
fluphenazine,Pulmonary embolism,,,,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)N1CC2CC(C1)c1cccc(=O)n1C2,0,0,0,1
gabapentin,Pulmonary embolism; Pulmonary oedema,,,,COc1ccc(N2CC(C(=O)N3CCCCC3c3cccnc3)CC2=O)cc1,0,1,0,1
icodextrin,Pulmonary oedema,,,,COc1ccc(CCCNC(=O)CCSc2ccc(Cl)cc2)cc1,0,1,0,0
hydrochlorothiazide,Pulmonary oedema,,,,COc1ccc(C(Nc2ncccc2C(N)=O)C2CC(O)C2)cc1F,0,1,0,0
cortisol,Pulmonary oedema,,,,COC(=O)CC(c1cc(Cl)c2c(c1)OCO2)c1c(O)[nH]cc(C(=O)OC)c1=O,0,1,0,0
hydromorphone,Pulmonary oedema,,,,CCS(=O)(=O)C1C(C(N)=S)C1c1ccc(OC)cc1,0,1,0,0
hydroxyurea,Pulmonary oedema,,,,Cc1cccc(-c2noc(CNC(=O)CCSc3ccc(Cl)cc3)n2)c1,0,1,0,0
atropine,Pulmonary oedema,,,,CC(=O)c1c(C)nn(CC(=O)NC(c2ccccc2)c2nccn2C)c1C,0,1,0,0
ifosfamide,Interstitial pneumonia; Pleural effusion; Pulmonary embolism; Pulmonary oedema,,,,COCC(NC(=O)c1ccc(N)nc1)c1ccccn1,1,1,1,1
indomethacin,Pulmonary oedema,,,,N#Cc1ccccc1C(=O)NCCCC1CCOC1,0,1,0,0
iodixanol,Pulmonary oedema,,,,COc1cccc(C=C2Oc3c(ccc4c3C(c3ccccc3OC(C)C)CC(=O)O4)C2=O)c1OC,0,1,0,0
iohexol,Pulmonary oedema,,,,COc1ccc(C2C(S(=O)(=O)c3ccccc3)C2(C#N)C(=O)O)cc1,0,1,0,0
iopamidol,Pulmonary oedema,,,,COC(O)=c1ccc(=c2cc(O)oc3c(C(C)=O)c(=O)c4c(C)cc(O)oc4c23)cc1,0,1,0,0
iopromide,Pleural effusion; Pulmonary oedema,,,,Cc1ccc(C)c(C(C)NC(=O)c2ccc(C3SCC(=O)N3Cc3ccccc3)cc2)c1,0,1,1,0
ioversol,Pulmonary oedema,,,,COc1ccc(C2CC(=O)Oc3ccc4c(c32)OC2(CCCCC2)CC4=O)cc1OCC(N)=O,0,1,0,0
irbesartan,Pulmonary oedema,,,,Cc1ccc(OCCNC(=O)c2ccc(C3SCC(=O)N3Cc3ccccc3)cc2)cc1,0,1,0,0
irinotecan,Pulmonary embolism,,,,COc1ccc(C=C2Oc3c(ccc4c3C(c3cc5ccccc5[nH]c3=O)CC(=O)O4)C2=O)cc1,0,0,0,1
isoproterenol,Pulmonary oedema,,,,CN1CCC(NC(=O)c2ccc(C3SCC(=O)N3Cc3ccccc3)cc2)CC1,0,1,0,0
isoxsuprine,Pulmonary oedema,,,,COc1ccccc1NC(=O)C(=Cc1ccco1)c1ccccc1,0,1,0,0
itraconazole,Pulmonary oedema,,,,CCOC(=O)C1(C(=O)OCC)C(c2ccc(OC)cc2)C1S(=O)(=O)c1ccccc1,0,1,0,0
lansoprazole,Interstitial pneumonia,,,,COc1ccc(Cl)cc1NC(=O)C(=Cc1ccco1)c1ccccc1,1,0,0,0
leflunomide,Interstitial pneumonia,,,,Cc1ccccc1-c1cccc(CN2CCCn3nc(C(C)O)cc3C2)c1,1,0,0,0
letrozole,Pleural effusion; Pulmonary embolism,,,,COc1ccc(C(=O)c2coc3ccc(O)c(CN4CCN(c5ccccc5)CC4)c23)cc1OC,0,0,1,1
Leuprorelin,Pulmonary embolism,,,,N#CCc1ccc(NC(=O)C(=Cc2ccco2)c2ccccc2)cc1,0,0,0,1
Lisinopril,Pleural effusion; Pulmonary embolism; Pulmonary oedema,,,,COC(=O)CC(c1ccc2c(c1)OCO2)c1oc(CN2CC3CC(C2)c2cccc(=O)n2C3)cc(=O)c1O,0,1,1,1
lisuride,Pleural effusion,,,,COc1ccc(N2CCN(C(=O)C(=Cc3ccco3)c3ccccc3)CC2)cc1,0,0,1,0
lomefloxacin,Pulmonary embolism; Pulmonary oedema,,,,COc1ccc(C2C(S(=O)(=O)c3ccccc3)C2(CO)C(=O)O)cc1,0,1,0,1
lorazepam,Pulmonary oedema,,,,COc1cc(OC)c(OC)cc1C=C1Oc2c(ccc3c2C(c2cc(OC)c(OC(C)=O)c(OC)c2)CC(=O)O3)C1=O,0,1,0,0
losartan,Pulmonary oedema,,,,COC(=O)CC(c1ccc(O)cc1)c1oc(CN2CC3CC(C2)c2cccc(=O)n2C3)cc(=O)c1O,0,1,0,0
maprotiline,Interstitial pneumonia,,,,O=C(CC1CC2CCC1C2)N1CCCC(C(=O)N2CCOCC2)C1,1,0,0,0
mecamylamine,Pulmonary oedema,,,,O=C(Nc1cccs1)NC1CCN(c2ccccn2)C1,0,1,0,0
melphalan,Interstitial pneumonia,,,,CCOCC1(N)C(c2ccc(OC)cc2)C1S(=O)(=O)c1ccccc1,1,0,0,0
memantine,Pulmonary embolism; Pulmonary oedema,,,,O=C1CCc2ccc(OCC(=O)N3CCCCC3c3cccnc3)cc2N1,0,1,0,1
5-ASA,Interstitial pneumonia; Pleural effusion,,,,COc1ccc(C2C(S(=O)(=O)c3ccccc3)C2(C=O)NC(=O)OC(C)(C)C)cc1,1,0,1,0
methadone,Pulmonary oedema,,,,OCC(O)c1cc2n(n1)CCN(Cc1ccc(Oc3ccccc3)cc1)C2,0,1,0,0
methotrexate,Interstitial pneumonia; Pleural effusion; Pulmonary embolism; Pulmonary oedema,,,,COc1ccc(C2C(C(N)=S)C2S(=O)(=O)c2ccccc2)cc1,1,1,1,1
methyclothiazide,Pulmonary oedema,,,,CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)N2CCCCC2c2cccnc2)CC1,0,1,0,0
methylprednisolone,Pulmonary oedema,,,,Cc1ccc(OCC(C)NC(=O)C(=Cc2ccco2)c2ccccc2)cc1,0,1,0,0
methysergide,Pleural effusion,,,,COC(=O)CC(c1ccc(OC)c(OC)c1)c1c(O)cc(C)oc1=O,0,0,1,0
mitoxantrone,Interstitial pneumonia,,,,COc1ccc(C2C(S(=O)(=O)c3ccc(C)cc3)C2(N)C#N)cc1,1,0,0,0
morphine,Pulmonary embolism; Pulmonary oedema,,,,COc1ccc(C2C(C#N)C2S(=O)(=O)c2ccc(C)cc2)cc1,0,1,0,1
moxifloxacin,Pleural effusion,,,,CCOC(=O)C1(C(=O)OCC)C(c2ccc(OC)cc2)C1S(=O)(=O)c1ccc(C)cc1,0,0,1,0
mycophenolate,Interstitial pneumonia; Pleural effusion; Pulmonary embolism; Pulmonary oedema,,,,CCOC(=O)C1(CN)C(c2ccc(OC)cc2)C1S(=O)(=O)c1ccc(C)cc1,1,1,1,1
mycophenolic,Pleural effusion; Pulmonary oedema,,,,Cn1cc(C(NC(=O)CN2CCCCCC2)C2CC(O)C2)cn1,0,1,1,0
nabumetone,Interstitial pneumonia,,,,COc1ccc(C2C(S(=O)(=O)c3ccc(C)cc3)C2(N)CO)cc1,1,0,0,0
nadolol,Pulmonary oedema,,,,CC(=O)c1c2c(c3oc(=O)cc(C)c3c1O)C(c1ccc3ncccc3c1)CC(=O)O2,0,1,0,0
nalbuphine,Pulmonary oedema,,,,CC(NC(=O)CSc1ccccn1)c1ccccc1-n1cccn1,0,1,0,0
naloxone,Pulmonary oedema,,,,COc1ccc(C2C(CO)C2S(=O)(=O)c2ccc(C)cc2)cc1,0,1,0,0
naltrexone,Pulmonary embolism,,,,COC(=O)CC(c1ccc(O)cc1)c1c(O)[nH]cc(C(=O)OC)c1=O,0,0,0,1
nifedipine,Pulmonary oedema,,,,O=C(NC(c1cccs1)C1CC(O)C1)c1ccncc1F,0,1,0,0
nilutamide,Interstitial pneumonia,,,,COc1ccc(CSCC(=O)NC(C)COc2ccc(OC)cc2)cc1,1,0,0,0
nisoldipine,Pleural effusion,,,,COC(=O)C=C(c1cc(OC)c(OC)c(OC)c1)c1c(O)c(O)c(C(CC(=O)OC)c2cc(OC)c(OC)c(OC)c2)c(O)c1O,0,0,1,0
nitrofurantoin,Interstitial pneumonia; Pleural effusion,,,,Cn1ccc2c(C(=O)N3CCCCC3c3cccnc3)cccc21,1,0,1,0
norethisterone,Pulmonary embolism,,,,CCCOc1ccccc1CCCNC(=O)CSCc1ccc(OC)cc1,0,0,0,1
ofloxacin,Interstitial pneumonia; Pleural effusion; Pulmonary embolism; Pulmonary oedema,,,,COc1ccc2[nH]c(=O)c(C3CC(=O)Oc4ccc5c(c43)OC(=Cc3cccc(OC)c3OC)C5=O)cc2c1,1,1,1,1
olanzapine,Pulmonary embolism; Pulmonary oedema,,,,COc1ccc(C2C(S(=O)(=O)c3ccc(Cl)cc3)C2(C#N)C#N)cc1,0,1,0,1
paclitaxel,Interstitial pneumonia; Pleural effusion; Pulmonary embolism,,,,COc1cccc(C=C2Oc3c(ccc4c3C(c3ccnc5ccccc35)CC(=O)O4)C2=O)c1OC,1,0,1,1
pamidronate,Interstitial pneumonia; Pleural effusion; Pulmonary oedema,,,,COc1ccc(CSCC(=O)N(C)Cc2nc(-c3cccc(OC)c3)no2)cc1,1,1,1,0
paroxetine,Pulmonary embolism; Pulmonary oedema,,,,CCOC(=O)C1(C(=O)OCC)C(c2ccc(OC)cc2)C1S(=O)(=O)c1ccc(Cl)cc1,0,1,0,1
D-penicillamine,Interstitial pneumonia,,,,CCOC(=O)C1(N)C(c2ccc(OC)cc2)C1S(=O)(=O)c1ccc(Cl)cc1,1,0,0,0
pentamidine,Interstitial pneumonia,,,,CSCCC(CO)NC(=O)c1cnn(-c2ccccc2Br)c1-n1cccc1,1,0,0,0
pentostatin,Pulmonary embolism,,,,COc1ccc(C2C(S(=O)(=O)c3ccc(Cl)cc3)C2(CN)CN)cc1,0,0,0,1
pergolide,Pleural effusion; Pulmonary embolism; Pulmonary oedema,,,,COc1ccc(C2C(S(=O)(=O)c3ccc(Cl)cc3)C2(CN)CO)cc1,0,1,1,1
propericiazine,Pulmonary embolism,,,,CC(C)C(NC(=O)C1CC(=O)N(c2ccccc2F)C1)c1nc2ccccc2n1C,0,0,0,1
phenylephrine,Pulmonary oedema,,,,COc1ccc(C2C(S(=O)(=O)c3ccc(Cl)cc3)C2(N)CN)cc1,0,1,0,0
pilocarpine,Pulmonary oedema,,,,O=C(O)CC(c1cccnc1)c1c(O)ccc2c1OC(=Cc1cccnc1)C2=O,0,1,0,0
pioglitazone,Pulmonary oedema,,,,CCC(NS(=O)(=O)c1ccc2oc(=O)n(C)c2c1)C1CC(O)C1,0,1,0,0
pramipexole,Pulmonary embolism; Pulmonary oedema,,,,COc1cc(OC)c(C2CC(=O)Oc3cc(C)n(CCc4ccc(O)cc4)c(=O)c32)cc1OC,0,1,0,1
prednisolone,Pulmonary oedema,,,,O=C(Cc1[nH]c(=O)n(CCc2ccccc2)c1O)N1CCCCC1c1cccnc1,0,1,0,0
prednisone,Pulmonary oedema,,,,COc1ccc(C2C(S(=O)(=O)c3ccc(Cl)cc3)C2(N)C(=O)O)cc1,0,1,0,0
procarbazine,Pleural effusion,,,,CCCOc1ccccc1CCCNC(=O)c1cc([N+](=O)[O-])ccc1Cl,0,0,1,0
progesterone,Pulmonary embolism,,,,COCC1(C(=O)O)C(c2ccc(OC)cc2)C1S(=O)(=O)c1ccc(Cl)cc1,0,0,0,1
propafenone,Pleural effusion,,,,COc1cccc(C=C2Oc3c(ccc4c3C(c3ccccc3OCCc3ccc5c(c3)CCO5)CC(=O)O4)C2=O)c1OC,0,0,1,0
propofol,Pulmonary oedema,,,,COCC1(N)C(c2ccc(OC)cc2)C1S(=O)(=O)c1ccc(Cl)cc1,0,1,0,0
pyridostigmine,Pulmonary oedema,,,,CCC(NC(=O)c1cc([N+](=O)[O-])ccc1Cl)c1ccc(C)cc1C,0,1,0,0
quetiapine,Pulmonary embolism,,,,CCOC(=O)Cc1[nH][nH]c(=O)c1C(CC(N)=O)c1ccc2c(c1)n(C)c(=O)n2C,0,0,0,1
rabeprazole,Interstitial pneumonia; Pulmonary embolism,,,,CC(=O)c1c2c(c3oc(=O)cc(C)c3c1O)C(c1ccc3c(c1)OCCO3)CC(=O)O2,1,0,0,1
raloxifene,Pulmonary embolism,,,,COc1ccc(-c2noc(CN(C)C(=O)c3cc([N+](=O)[O-])ccc3Cl)n2)c(OC)c1,0,0,0,1
rapamycin,Pleural effusion; Pulmonary embolism; Pulmonary oedema,,,,COc1ccc(C2C(C(N)=S)C2S(=O)(=O)c2ccc(Cl)cc2)cc1,0,1,1,1
ribavirin,Interstitial pneumonia; Pulmonary embolism; Pulmonary oedema,,,,CS(=O)(=O)C1C(c2ccc3c(c2)OCO3)C1(C#N)C#N,1,1,0,1
riluzole,Pleural effusion; Pulmonary embolism; Pulmonary oedema,,,,Cc1cc(=O)cc(C(=O)NCC2CCCN(CCO)C2)o1,0,1,1,1
ritonavir,Interstitial pneumonia,,,,COC(=O)CC(c1cnn(C)c1)c1oc(CN2CCCCC2)cc(=O)c1O,1,0,0,0
rofecoxib,Pulmonary embolism; Pulmonary oedema,,,,COc1cc(C(=O)NC2CC(C)(C)Oc3ccc(C)cc32)cc(OC)c1OC,0,1,0,1
ropinirole,Pulmonary embolism; Pulmonary oedema,,,,COc1cc(C(=O)NC2CC(C)(C)Oc3cc(C)ccc32)cc(OC)c1OC,0,1,0,1
deprenyl,Pleural effusion; Pulmonary oedema,,,,Cc1ccc2c(c1)OC(C)(C)CC2NC(=O)c1ccc([N+](=O)[O-])c(C)c1,0,1,1,0
sodium,Pulmonary embolism,,,,COC(=O)CC(c1c(O)c2ccccc2oc1=O)c1ccnn1C,0,0,0,1
imatinib,Interstitial pneumonia; Pleural effusion; Pulmonary oedema,,,,CCOc1ccc(CNC(=O)C(C)Sc2ccc(C)cc2)cc1OCC,1,1,1,0
vorinostat,Pulmonary embolism,,,,CS(=O)(=O)C1C(CO)C1c1ccc2c(c1)OCO2,0,0,0,1
succinylcholine,Pulmonary oedema,,,,Cc1ccc(SC(C)C(=O)NCCCc2ccccc2Cl)cc1,0,1,0,0
sulindac,Pleural effusion,,,,COc1ccc(OCC(C)NC(=O)C(C)Sc2ccc(C)cc2)cc1,0,0,1,0
sumatriptan,Pulmonary embolism,,,,Cc1ccc(SC(C)C(=O)Nc2ccccc2C(=O)c2ccccc2)cc1,0,0,0,1
tacrolimus,Pleural effusion; Pulmonary oedema,,,,COC(=O)C(C)NC(=O)C(C)(C)Oc1ccc(C2CC2(Cl)Cl)cc1,0,1,1,0
tamoxifen,Interstitial pneumonia; Pulmonary embolism,,,,Cc1ccc(SC(C)C(=O)NCCCc2ccc(OC(C)C)cc2)cc1,1,0,0,1
temozolomide,Interstitial pneumonia; Pulmonary embolism,,,,CCOc1ccc(CCCNC(=O)C(C)Sc2ccc(C)cc2)cc1,1,0,0,1
testosterone,Pulmonary embolism,,,,Cc1ccc(SC(C)C(=O)NC(C)COc2ccccc2C)cc1,0,0,0,1
thalidomide,Pleural effusion; Pulmonary embolism; Pulmonary oedema,,,,CC(C)C(CO)NC(=O)C1CC(=O)N(Cc2ccccc2)C1,0,1,1,1
thiotepa,Pulmonary oedema,,,,Cc1ccc(SC(C)C(=O)NC2CC(C)(C)Oc3ccc(C)cc32)cc1,0,1,0,0
